commentID,grammarError,spellingError
318687,6, IT_IS EVERYDAY_EVERY_DAY WHITESPACE_RULE MUCH_COUNTABLE SENTENCE_WHITESPACE WHITESPACE_RULE
185684,0,NO_ERROR
450780,0,NO_ERROR
41625,2, EN_QUOTES EN_QUOTES
198785,6, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE WHITESPACE_RULE
242816,5, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
328116,0,NO_ERROR
40447,7, AGREEMENT_SENT_START EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
440121,3, EN_QUOTES EN_QUOTES ADVERB_WORD_ORDER
35986,4, ENGLISH_WORD_REPEAT_BEGINNING_RULE EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_BEGINNING_RULE
150099,1, COMMA_PARENTHESIS_WHITESPACE
396087,2, EN_QUOTES EN_QUOTES
249612,0,NO_ERROR
421103,0,NO_ERROR
76771,0,NO_ERROR
164131,0,NO_ERROR
56796,1, SENTENCE_WHITESPACE
368159,1, PROGRESSIVE_VERBS
250221,3, COMMA_PARENTHESIS_WHITESPACE SOME_OF_THE WHITESPACE_RULE
220384,0,NO_ERROR
66134,1, SENTENCE_FRAGMENT
517394,6, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
530442,3, WHITESPACE_RULE SENTENCE_WHITESPACE WHITESPACE_RULE
532522,0,NO_ERROR
111709,6, EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES
159120,1, IN_A_X_MANNER
242186,1, ONE_AND_THE_SAME
348359,1, KIND_OF_A
125236,4, WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE
224304,0,NO_ERROR
83246,1, ABSOLUTELY_ESSENTIAL
293966,0,NO_ERROR
213618,0,NO_ERROR
77691,1, SENTENCE_WHITESPACE
517844,0,NO_ERROR
389607,0,NO_ERROR
266738,2, EN_CONTRACTION_SPELLING EN_CONTRACTION_SPELLING
534509,0,NO_ERROR
365878,2, EN_QUOTES EN_QUOTES
195465,0,NO_ERROR
440103,4, SENTENCE_FRAGMENT SENTENCE_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE
385343,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
71556,1, WHITESPACE_RULE
22254,2, DOUBLE_PUNCTUATION SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
256204,4, UPPERCASE_SENTENCE_START SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
193702,1, SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
369945,6, SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
440801,0,NO_ERROR
162270,2, EN_QUOTES EN_QUOTES
169474,11, SENTENCE_WHITESPACE I_LOWERCASE EN_A_VS_AN TO_TOO SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE EN_A_VS_AN SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
212568,0,NO_ERROR
385765,1, SENTENCE_FRAGMENT
511376,1, SENTENCE_FRAGMENT
258399,2, SENTENCE_WHITESPACE LETS_LET
414579,7, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_COMPOUNDS
144994,0,NO_ERROR
217383,0,NO_ERROR
242055,1, WHITESPACE_RULE
10844,1, SENTENCE_WHITESPACE
275337,1, LITTLE_BIT
502953,1, SENTENCE_WHITESPACE
39261,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
95884,8, SENTENCE_WHITESPACE LETS_LET SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
111196,0,NO_ERROR
291882,8, WHITESPACE_RULE WHITESPACE_RULE SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
54135,0,NO_ERROR
522135,3, WHITESPACE_RULE EN_QUOTES EN_QUOTES
265221,1, SENTENCE_WHITESPACE
421570,1, UPPERCASE_SENTENCE_START
50605,0,NO_ERROR
319085,2, IN_STEAD_OF SENTENCE_WHITESPACE
460003,0,NO_ERROR
5157,10, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA A_PLURAL SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES A_RB_NN
175736,5, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
24899,1, HE_VERB_AGR
405026,2, EN_QUOTES EN_QUOTES
384490,4, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_FRAGMENT WHITESPACE_RULE
127172,0,NO_ERROR
311208,4, WHITESPACE_RULE ADVERB_WORD_ORDER EN_QUOTES EN_QUOTES
79465,4, WHITESPACE_RULE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
390762,1, POSSESIVE_APOSTROPHE
384328,0,NO_ERROR
513582,0,NO_ERROR
375214,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
391028,0,NO_ERROR
371432,10, EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES SENTENCE_WHITESPACE
385580,4, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE WHITESPACE_RULE
389492,3, SOME_OF_THE ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE
369231,5, EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES
370842,3, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
509652,1, SENTENCE_WHITESPACE
84468,0,NO_ERROR
226723,0,NO_ERROR
281160,3, UPPERCASE_SENTENCE_START USE_TO_VERB HAVE_PART_AGREEMENT
89353,0,NO_ERROR
221925,3, EN_QUOTES EN_QUOTES WHITESPACE_RULE
286351,9, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
204789,0,NO_ERROR
459811,2, THE_SUPERLATIVE SENTENCE_WHITESPACE
425160,2, EN_QUOTES EN_QUOTES
50760,0,NO_ERROR
459859,7, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES WHOLE_LOT WHOLE_LOT SENTENCE_WHITESPACE SENTENCE_WHITESPACE
25127,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
118702,6, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
273598,1, WHITESPACE_RULE
323086,1, SENTENCE_WHITESPACE
152455,1, ENGLISH_WORD_REPEAT_BEGINNING_RULE
227576,0,NO_ERROR
421893,0,NO_ERROR
508140,10, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
96831,11, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE UPPERCASE_SENTENCE_START
269373,1, SENTENCE_WHITESPACE
23834,0,NO_ERROR
496468,1, POSSESIVE_APOSTROPHE
454264,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
166203,11, EN_QUOTES EN_QUOTES WHITESPACE_RULE SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES ALL_OF_THE EN_QUOTES SENTENCE_WHITESPACE
323094,0,NO_ERROR
189813,0,NO_ERROR
295070,5, EN_COMPOUNDS EN_COMPOUNDS EN_COMPOUNDS WORLD_WIDE ANY_MORE
149370,0,NO_ERROR
120575,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
239026,7, EN_QUOTES EN_QUOTES WHETHER EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
149975,0,NO_ERROR
248481,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
128221,0,NO_ERROR
243177,5, EN_A_VS_AN SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
355137,0,NO_ERROR
344925,8, WHITESPACE_RULE WHITESPACE_RULE ONES WHITESPACE_RULE EN_QUOTES EN_QUOTES PAST_TIME WHITESPACE_RULE
107104,0,NO_ERROR
193536,8, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA EN_QUOTES EN_QUOTES
261778,7, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
388929,8, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
319618,4, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
172989,6, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES UPPERCASE_SENTENCE_START IT_IS
175536,4, SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
376814,4, ENGLISH_WORD_REPEAT_RULE SENTENCE_WHITESPACE YOUR_NN THIS_NNS
529735,0,NO_ERROR
120250,3, SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_RULE SENTENCE_WHITESPACE
113626,6, DID_BASEFORM SENTENCE_WHITESPACE TRY_AND SENTENCE_WHITESPACE ADJECTIVE_IN_ATTRIBUTE FEW_IN_NUMBER
344054,0,NO_ERROR
245519,0,NO_ERROR
320947,0,NO_ERROR
175241,0,NO_ERROR
285399,5, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SO_AS_TO WHITESPACE_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE
371098,5, UPPERCASE_SENTENCE_START EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
516901,0,NO_ERROR
480618,1, WHITESPACE_RULE
158427,2, COMMA_PARENTHESIS_WHITESPACE FEWER_LESS
454912,2, EN_QUOTES EN_QUOTES
438591,2, COMMA_PARENTHESIS_WHITESPACE WHITESPACE_RULE
238172,9, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES WHITESPACE_RULE
74008,0,NO_ERROR
287585,4, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS
136558,7, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
238233,0,NO_ERROR
330687,1, SENTENCE_WHITESPACE
75180,0,NO_ERROR
253867,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
374664,1, WHITESPACE_RULE
187543,4, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE COMMA_MONTH_DATE
84793,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE THIS_NNS
144960,0,NO_ERROR
75438,0,NO_ERROR
468434,0,NO_ERROR
11859,1, SENTENCE_WHITESPACE
126363,8, EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_BEGINNING_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE HE_VERB_AGR SENTENCE_WHITESPACE ADVERB_WORD_ORDER
511253,14, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
264706,5, ABOUT_ITS_NN SENTENCE_WHITESPACE IT_IS SENTENCE_WHITESPACE CONTINUE_TO_REMAIN
424526,0,NO_ERROR
259510,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
72785,0,NO_ERROR
502251,0,NO_ERROR
39470,4, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
98671,0,NO_ERROR
6435,6, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE WHITESPACE_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE
40321,2, COMMA_PARENTHESIS_WHITESPACE WHITESPACE_RULE
250331,2, SENTENCE_WHITESPACE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
405260,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
484640,0,NO_ERROR
528815,0,NO_ERROR
37499,1, UPPERCASE_SENTENCE_START
365011,5, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE
355950,3, WHITESPACE_RULE SENTENCE_WHITESPACE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
493650,0,NO_ERROR
418528,13, WHITESPACE_RULE SENTENCE_WHITESPACE BEEN_PART_AGREEMENT WHITESPACE_RULE SMALL_NUMBER_OF WHITESPACE_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
490427,7, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
282790,0,NO_ERROR
85142,5, SENTENCE_FRAGMENT ENGLISH_WORD_REPEAT_RULE DT_DT ENGLISH_WORD_REPEAT_RULE DT_DT
258607,0,NO_ERROR
269672,0,NO_ERROR
369380,5, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES MANY_NN_U
111762,1, WHITESPACE_RULE
129498,0,NO_ERROR
91546,6, MANY_NN_U SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
245544,6, EN_QUOTES EN_QUOTES THEIR_IS SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
421039,7, EN_QUOTES EN_QUOTES SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_RULE DT_DT SENTENCE_WHITESPACE
243861,3, EN_QUOTES EN_QUOTES WHITESPACE_RULE
79662,9, SENTENCE_WHITESPACE EN_QUOTES WHITESPACE_RULE EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
92953,18, COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE ADVERB_WORD_ORDER EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
414421,0,NO_ERROR
20084,2, EN_QUOTES EN_QUOTES
531284,3, IT_VBZ ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE
324354,3, DOUBLE_PUNCTUATION WHITESPACE_RULE WHITESPACE_RULE
190422,3, SOME_OF_THE SOME_OF_THE ENGLISH_WORD_REPEAT_BEGINNING_RULE
396496,0,NO_ERROR
480553,8, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE UPPERCASE_SENTENCE_START SENTENCE_WHITESPACE
459036,0,NO_ERROR
64488,1, SENTENCE_WHITESPACE
496451,0,NO_ERROR
204767,1, WHITESPACE_RULE
381590,1, SENTENCE_FRAGMENT
294572,1, WHITESPACE_RULE
321082,3, DOUBLE_PUNCTUATION UPPERCASE_SENTENCE_START WHITESPACE_RULE
12979,21, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES UPPERCASE_SENTENCE_START SENTENCE_FRAGMENT EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
490927,1, POSSESIVE_APOSTROPHE
169144,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
516246,9, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES WHITESPACE_RULE
483347,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
344387,9, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE
84934,3, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
118650,0,NO_ERROR
364177,2, EN_QUOTES EN_QUOTES
165229,2, EN_QUOTES EN_QUOTES
39915,10, UPPERCASE_SENTENCE_START I_LOWERCASE UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START I_LOWERCASE UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START
471929,1, SENTENCE_WHITESPACE
467970,3, ENGLISH_WORD_REPEAT_BEGINNING_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE
76511,0,NO_ERROR
476257,0,NO_ERROR
341713,2, EN_QUOTES EN_QUOTES
370830,7, SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE WHITESPACE_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_FRAGMENT EN_QUOTES EN_QUOTES
256580,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
501414,4, COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE UPPERCASE_SENTENCE_START
414768,0,NO_ERROR
327848,9, SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE WHITESPACE_RULE ALL_OF_THE
283325,1, SENTENCE_FRAGMENT
189121,1, WHITESPACE_RULE
14984,0,NO_ERROR
395546,0,NO_ERROR
459546,6, EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
190270,0,NO_ERROR
501393,1, DOUBLE_PUNCTUATION
490736,9, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
312614,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
412280,6, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE ET_AL EN_QUOTES EN_QUOTES
174730,7, ENGLISH_WORD_REPEAT_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
257935,3, WHITESPACE_RULE SENTENCE_WHITESPACE WHITESPACE_RULE
79837,0,NO_ERROR
525534,3, UPPERCASE_SENTENCE_START COMMA_PARENTHESIS_WHITESPACE THE_PUNCT
125165,0,NO_ERROR
198309,6, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
187266,3, EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES
101801,0,NO_ERROR
13501,11, EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS WHITESPACE_RULE
187521,9, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE COMP_THAN
472786,2, EN_QUOTES EN_QUOTES
71204,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
398125,13, EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS EN_QUOTES WHITESPACE_RULE EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS SENTENCE_WHITESPACE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE NO_SPACE_CLOSING_QUOTE
224361,2, EN_QUOTES EN_QUOTES
351665,8, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_RULE WHITESPACE_RULE ENGLISH_WORD_REPEAT_RULE SENTENCE_WHITESPACE
380279,0,NO_ERROR
214857,0,NO_ERROR
167768,1, SENTENCE_WHITESPACE
100340,0,NO_ERROR
164128,0,NO_ERROR
317622,0,NO_ERROR
248764,0,NO_ERROR
293699,1, WHITESPACE_RULE
499421,2, EN_QUOTES EN_QUOTES
152838,5, EN_QUOTES EN_QUOTES WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
374292,6, WHITESPACE_RULE WHITESPACE_RULE NON3PRS_VERB WHITESPACE_RULE SENTENCE_WHITESPACE SOME_OF_THE
252044,2, EN_QUOTES EN_QUOTES
370223,1, SENTENCE_WHITESPACE
181076,0,NO_ERROR
340763,5, WHITESPACE_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_FRAGMENT
49218,5, EN_QUOTES WHITESPACE_RULE EN_QUOTES SENTENCE_WHITESPACE WHITESPACE_RULE
484280,6, SMALL_NUMBER_OF SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
85637,0,NO_ERROR
201770,1, NOW
18633,0,NO_ERROR
411024,5, SOME_OF_THE SENTENCE_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE SENTENCE_WHITESPACE
390184,1, SENTENCE_WHITESPACE
104434,2, COMMA_PARENTHESIS_WHITESPACE WHITESPACE_RULE
458848,0,NO_ERROR
506460,2, THE_PUNCT COMMA_PARENTHESIS_WHITESPACE
376277,0,NO_ERROR
205486,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
156062,2, EN_QUOTES EN_QUOTES
508220,4, EN_QUOTES EN_QUOTES IN_A_X_MANNER EN_UNPAIRED_BRACKETS
471787,4, SENTENCE_WHITESPACE WHITESPACE_RULE EN_QUOTES EN_QUOTES
190581,0,NO_ERROR
59828,5, SENTENCE_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE SENTENCE_WHITESPACE WHITESPACE_RULE
348491,13, EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS EN_QUOTES EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES
253835,0,NO_ERROR
7982,1, SENTENCE_WHITESPACE
512263,5, WHITESPACE_RULE SENTENCE_WHITESPACE PROGRESSIVE_VERBS ANY_MORE HASNT_IRREGULAR_VERB
218937,0,NO_ERROR
11953,0,NO_ERROR
130349,2, WHITESPACE_RULE SENTENCE_WHITESPACE
33016,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE
141053,8, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
325274,0,NO_ERROR
427993,2, UPPERCASE_SENTENCE_START SENTENCE_WHITESPACE
402130,7, WHITESPACE_RULE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_UNPAIRED_BRACKETS SENTENCE_WHITESPACE
104582,3, SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE
214793,6, SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_RULE DT_DT WHITESPACE_RULE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE
248221,1, SENTENCE_WHITESPACE
9966,0,NO_ERROR
489813,0,NO_ERROR
325064,0,NO_ERROR
323474,0,NO_ERROR
397022,0,NO_ERROR
187941,1, SENTENCE_WHITESPACE
95003,12, HE_VERB_AGR SENTENCE_WHITESPACE SENTENCE_FRAGMENT SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
142905,2, EN_QUOTES EN_QUOTES
265831,1, SENTENCE_WHITESPACE
390554,10, EN_A_VS_AN EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES
278703,0,NO_ERROR
84985,0,NO_ERROR
242764,4, WHITESPACE_RULE SENTENCE_WHITESPACE WEB_SITE WHITESPACE_RULE
282312,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
383818,0,NO_ERROR
468563,1, SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
311824,0,NO_ERROR
380166,3, EN_QUOTES THIS_NNS EN_QUOTES
486287,1, COMMA_PARENTHESIS_WHITESPACE
244408,4, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
239274,0,NO_ERROR
331422,2, EN_QUOTES EN_QUOTES
419579,1, SENTENCE_WHITESPACE
222199,0,NO_ERROR
22670,4, EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS EN_QUOTES
345366,8, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES
257245,4, EN_QUOTES EN_QUOTES WHITESPACE_RULE WHITESPACE_RULE
504469,2, ANY_BODY PROGRESSIVE_VERBS
117140,0,NO_ERROR
294344,4, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
413588,2, EN_QUOTES EN_QUOTES
338388,6, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_RULE WHITESPACE_RULE WHITESPACE_RULE
